actual_start,actual,arima_forecast,arima_error
2025-10-03,44.349999999999994,44.68678007026228,-0.33678007026228585
2025-10-04,43.55,45.777474898836054,-2.227474898836057
2025-10-05,45.65,44.51637529804218,1.133624701957821
2025-10-06,49.650000000000006,47.338928544051434,2.3110714559485714
2025-10-07,53.150000000000006,51.12421076574638,2.0257892342536223
2025-10-08,50.2,54.035722005172765,-3.8357220051727623
2025-10-09,47.75,49.723564124289595,-1.9735641242895952
2025-10-10,48.8,48.1917586593664,0.6082413406335974
2025-10-11,52.25,49.877485648818066,2.372514351181934
2025-10-12,54.3,53.37029335136311,0.9297066486368877
2025-10-13,56.6,54.68712671390272,1.9128732860972804
2025-10-14,55.849999999999994,56.956888143747555,-1.106888143747561
2025-10-15,57.2,55.39479926904249,1.805200730957516
2025-10-16,57.5,57.438108620367636,0.06189137963236391
2025-10-17,60.1,57.1642405342188,2.935759465781203
2025-10-18,63.5,60.26676281240309,3.233237187596913
2025-10-19,59.25,63.27006795063946,-4.020067950639458
2025-10-20,58.05,57.420395006969095,0.6296049930309024
2025-10-21,56.9,57.80829552366037,-0.9082955236603709
2025-10-22,54.3,56.35479030549979,-2.054790305499793
2025-10-23,50.8,53.778287729624665,-2.978287729624668
2025-10-24,52.6,50.498678923873015,2.101321076126986
2025-10-25,50.5,53.58754811569362,-3.0875481156936218
2025-10-26,52.7,50.208402491092514,2.491597508907489
2025-10-27,54.0,53.792063244999184,0.20793675500081577
2025-10-28,54.5,54.21032889166449,0.28967110833551146
2025-10-29,52.45,54.66355940458147,-2.213559404581467
2025-10-30,54.3,52.14507852194905,2.1549214780509445
2025-10-31,53.5,55.06022912218083,-1.5602291221808287
2025-11-01,50.95,53.24354626703797,-2.293546267037968
2025-11-02,48.45,50.83569861811442,-2.385698618114418
2025-11-03,51.5,48.665932542976805,2.8340674570231954
2025-11-04,56.0,52.86833434617591,3.1316656538240935
2025-11-05,54.3,56.81402586195932,-2.5140258619593254
2025-11-06,51.1,53.63844132231018,-2.5384413223101774
2025-11-07,52.2,50.88962540872004,1.3103745912799596
2025-11-08,53.1,53.00401648487102,0.09598351512897807
2025-11-09,46.9,53.405223508975354,-6.505223508975355
2025-11-10,46.0,46.0835984800543,-0.08359848005429882
2025-11-11,45.7,47.26809829005285,-1.5680982900528448
2025-11-12,46.75,46.55903396088969,0.1909660391103074
2025-11-13,49.150000000000006,47.99421982745246,1.1557801725475443
2025-11-14,54.5,50.34406070662788,4.155939293372121
2025-11-15,53.3,55.84091535576275,-2.540915355762756
2025-11-16,52.3,52.773571397087835,-0.4735713970878379
2025-11-17,54.7,52.54643742302919,2.1535625769708133
2025-11-18,55.3,55.40248792436609,-0.10248792436609477
2025-11-19,56.65,55.22948436910674,1.4205156308932558
2025-11-20,56.6,56.849789472077475,-0.24978947207747382
2025-11-21,59.5,56.29831410105966,3.2016858989403403
2025-11-22,62.6,59.83373380522239,2.7662661947776144
2025-11-23,62.35,62.35685256517675,-0.006852565176750147
2025-11-24,59.2,61.29821208238828,-2.0982120823882795
2025-11-25,56.7,57.96280446097129,-1.2628044609712887
2025-11-26,54.7,56.07549893989438,-1.3754989398943778
2025-11-27,53.2,54.327818144590665,-1.1278181445906625
2025-11-28,53.4,53.11821959280157,0.28178040719842556
2025-11-29,54.349999999999994,53.71880683784005,0.6311931621599456
2025-11-30,58.1,54.639057466662095,3.4609425333379065
2025-12-01,60.4,58.713328481527135,1.6866715184728633
2025-12-02,59.1,60.14339502353636,-1.0433950235363554
2025-12-03,60.05,58.198349188085295,1.851650811914702
2025-12-04,59.8,59.893795978528466,-0.09379597852846899
2025-12-05,56.6,59.08719815607623,-2.487198156076225
2025-12-06,58.05,55.61697842974599,2.433021570254006
2025-12-07,61.6,58.3574719227188,3.2425280772812
2025-12-08,61.45,61.645202292313954,-0.19520229231395092
2025-12-09,61.0,60.46984244211885,0.5301575578811466
2025-12-10,59.1,60.305222325277,-1.2052223252769991
2025-12-11,57.1,58.14906953968808,-1.0490695396880767
2025-12-12,58.4,56.48325811083365,1.916741889166346
2025-12-13,57.849999999999994,58.50009297699965,-0.6500929769996588
2025-12-14,58.55,57.247265602551764,1.3027343974482335
2025-12-15,57.4,58.44161765194591,-1.0416176519459128
2025-12-16,56.5,56.742531820665505,-0.24253182066550494
2025-12-17,54.1,56.21485604731673,-2.114856047316728
2025-12-18,50.3,53.58866020312937,-3.288660203129375
2025-12-19,47.4,49.97582353276188,-2.5758235327618806
2025-12-20,47.7,47.70852009210002,-0.008520092100013699
2025-12-21,47.2,48.7473197726431,-1.5473197726430996
2025-12-22,48.45,47.850383740050056,0.599616259949947
2025-12-23,48.85,49.575020601441594,-0.7250206014415923
2025-12-24,50.3,49.51431481165432,0.7856851883456741
2025-12-25,50.0,51.21654315288201,-1.2165431528820108
2025-12-26,50.4,50.34982013628015,0.05017986371984762
2025-12-27,51.099999999999994,51.078235232057885,0.02176476794210913
2025-12-28,50.3,51.669259343136446,-1.3692593431364486
2025-12-29,50.2,50.56031946451364,-0.36031946451363694
2025-12-30,50.7,50.781893673137695,-0.08189367313769225
2025-12-31,49.8,51.29502066090879,-1.4950206609087928
