created_at,actual,naive_forecast,naive_error,historical_mean_forecast,historical_mean_error,moving_average_forecast,moving_average_error,ses_forecast,ses_error
2025-04-03,42.58,27.145000000000003,15.434999999999995,30.024372895622896,12.555627104377102,28.89214285714286,13.687857142857137,30.014259420287374,12.565740579712624
2025-04-04,31.605,42.58,-10.974999999999998,30.034932716568548,1.5700672834314524,29.946428571428573,1.6585714285714275,30.0142596075315,1.5907403924685006
2025-04-05,23.13,31.605,-8.475000000000001,30.036252100840336,-6.906252100840337,30.35571428571428,-7.225714285714282,30.01425963123538,-6.8842596312353805
2025-04-06,30.98,23.13,7.850000000000001,30.030453400503777,0.9495465994962231,29.89428571428571,1.085714285714289,30.01425952865192,0.9657404713480808
2025-04-07,25.38,30.98,-5.600000000000001,30.03125,-4.651250000000001,30.202142857142857,-4.8221428571428575,30.014259543042574,-4.634259543042575
2025-04-08,24.16,25.38,-1.2199999999999989,30.0273512154233,-5.867351215423302,30.321428571428573,-6.161428571428573,30.014259473986726,-5.854259473986726
2025-04-09,28.275,24.16,4.114999999999998,30.02243718592965,-1.7474371859296518,29.282857142857143,-1.0078571428571443,30.014259386751462,-1.7392593867514634
2025-04-10,39.24,28.275,10.965000000000003,30.02097489539749,9.219025104602512,29.444285714285712,9.79571428571429,30.01425936083448,9.225740639165522
2025-04-11,27.535,39.24,-11.705000000000002,30.028683110367894,-2.4936831103678934,28.967142857142854,-1.4321428571428534,30.01425949830873,-2.4792594983087284
2025-04-12,34.43,27.535,6.895,30.02659983291562,4.403400167084381,28.38571428571429,6.04428571428571,30.014259461364883,4.4157405386351165
2025-04-13,34.85,34.43,0.4200000000000017,30.030275459098494,4.8197245409015075,30.0,4.850000000000001,30.014259527164544,4.835740472835457
2025-04-14,18.97,34.85,-15.880000000000003,30.03429524603837,-11.06429524603837,30.552857142857142,-11.582857142857144,30.01425959922269,-11.044259599222691
2025-04-15,40.08,18.97,21.11,30.025074999999998,10.054925,29.63714285714286,10.44285714285714,30.0142594346504,10.0657405653496
2025-04-16,24.685,40.08,-15.395,30.03344712739384,-5.34844712739384,31.91142857142857,-7.2264285714285705,30.01425958464162,-5.329259584641623
2025-04-17,32.85,24.685,8.165000000000003,30.028997504159737,2.821002495840265,31.398571428571426,1.4514285714285755,30.014259505229465,2.835740494770537
2025-04-18,30.72,32.85,-2.1300000000000026,30.031342477140484,0.6886575228595149,30.48571428571429,0.23428571428570777,30.01425954748529,0.7057404525147106
2025-04-19,44.17,30.72,13.450000000000003,30.031914451827245,14.138085548172757,30.940714285714282,13.22928571428572,30.01425955800164,14.155740441998361
2025-04-20,32.87,44.17,-11.300000000000004,30.043647302904564,2.826352697095434,32.332142857142856,0.5378571428571419,30.01425976893861,2.855740231061386
2025-04-21,26.165,32.87,-6.704999999999998,30.04599087893864,-3.88099087893864,32.049285714285716,-5.884285714285717,30.014259811492455,-3.8492598114924554
2025-04-22,22.045,26.165,-4.119999999999997,30.042775476387735,-7.997775476387734,33.07714285714285,-11.032142857142851,30.014259754134013,-7.969259754134011
2025-04-23,27.07,22.045,5.024999999999999,30.036154801324507,-2.9661548013245067,30.500714285714285,-3.4307142857142843,30.01425963538279,-2.944259635382789
2025-04-24,39.69,27.07,12.619999999999997,30.033701406120763,9.656298593879235,30.841428571428573,8.848571428571425,30.0142595915099,9.675740408490096
2025-04-25,27.97,39.69,-11.719999999999999,30.041681818181818,-2.071681818181819,31.81857142857143,-3.8485714285714323,30.01425973568967,-2.0442597356896712
2025-04-26,31.02,27.97,3.0500000000000007,30.039971098265895,0.9800289017341051,31.425714285714285,-0.4057142857142857,30.014259705227825,1.005740294772174
2025-04-27,29.935000000000002,31.02,-1.0849999999999973,30.0407797029703,-0.10577970297029893,29.547142857142855,0.3878571428571469,30.014259720214522,-0.07925972021451955
2025-04-28,24.09,29.935000000000002,-5.845000000000002,30.040692497938995,-5.950692497938995,29.127857142857142,-5.037857142857142,30.014259719033458,-5.924259719033458
2025-04-29,23.08,24.09,-1.0100000000000016,30.035790774299834,-6.955790774299835,28.83142857142857,-5.751428571428573,30.014259630755106,-6.934259630755108
2025-04-30,26.485,23.08,3.405000000000001,30.030065843621397,-3.5450658436213978,28.979285714285712,-2.494285714285713,30.014259527426585,-3.5292595274265857
2025-05-01,29.73,26.485,3.245000000000001,30.02715049342105,-0.29715049342105004,28.895714285714284,0.8342857142857163,30.014259474836518,-0.28425947483651726
2025-05-02,34.625,29.73,4.895,30.026906327033693,4.598093672966307,27.472857142857144,7.152142857142856,30.01425947060072,4.61074052939928
2025-05-03,39.9,34.625,5.274999999999999,30.030681444991792,9.869318555008206,28.423571428571424,11.476428571428574,30.014259539306106,9.885740460693892
2025-05-04,36.36,39.9,-3.539999999999999,30.038777686628382,6.321222313371617,29.69214285714286,6.667857142857141,30.01425968661512,6.34574031338488
2025-05-05,23.46,36.36,-12.899999999999999,30.04395901639344,-6.58395901639344,30.610000000000003,-7.150000000000002,30.01425978117402,-6.554259781174018
2025-05-06,29.924999999999997,23.46,6.464999999999996,30.038566748566744,-0.11356674856674687,30.52,-0.5950000000000024,30.014259683507937,-0.08925968350794022
2025-05-07,21.86,29.924999999999997,-8.064999999999998,30.038473813420623,-8.178473813420624,31.49785714285714,-9.63785714285714,30.014259682177865,-8.154259682177866
2025-05-08,31.055,21.86,9.195,30.031786590351594,1.023213409648406,30.837142857142858,0.21785714285714164,30.014259560669927,1.0407404393300723
2025-05-09,35.17,31.055,4.115000000000002,30.032622549019607,5.137377450980395,31.026428571428568,4.143571428571434,30.01425957617817,5.1557404238218325
2025-05-10,34.65,35.17,-0.5200000000000031,30.036816326530612,4.613183673469386,31.104285714285716,3.5457142857142827,30.01425965300469,4.635740346995309
2025-05-11,35.935,34.65,1.2850000000000037,30.04057911908646,5.894420880913543,30.354285714285716,5.580714285714286,30.014259722082606,5.920740277917396
2025-05-12,23.84,35.935,-12.095000000000002,30.04538304808476,-6.205383048084759,30.29357142857143,-6.453571428571429,30.01425981030851,-6.174259810308509
2025-05-13,26.58,23.84,2.7399999999999984,30.040329804560262,-3.4603298045602635,30.347857142857144,-3.767857142857146,30.014259718304867,-3.434259718304869
2025-05-14,24.28,26.58,-2.299999999999997,30.03751423921888,-5.757514239218878,29.87,-5.59,30.014259667130407,-5.734259667130406
2025-05-15,33.73,24.28,9.449999999999996,30.032833333333336,3.6971666666666607,30.215714285714288,3.514285714285709,30.01425958168328,3.7157404183167166
2025-05-16,26.990000000000002,33.73,-6.739999999999995,30.035836718115352,-3.04583671811535,30.597857142857144,-3.607857142857142,30.014259637052128,-3.0242596370521255
2025-05-17,24.130000000000003,26.990000000000002,-2.8599999999999994,30.03336444805195,-5.903364448051949,29.429285714285715,-5.299285714285713,30.014259591987148,-5.884259591987146
2025-05-18,23.45,24.130000000000003,-0.6800000000000033,30.028576642335768,-6.5785766423357686,27.926428571428573,-4.476428571428574,30.01425950430485,-6.56425950430485
2025-05-19,23.415,23.45,-0.03500000000000014,30.023245542949756,-6.608245542949756,26.142857142857142,-2.727857142857143,30.01425940648976,-6.599259406489761
2025-05-20,30.32,23.415,6.905000000000001,30.017894736842106,0.30210526315789465,26.08214285714286,4.237857142857141,30.014259308153132,0.3057406918468679
2025-05-21,26.91,30.32,-3.41,30.01813915857605,-3.1081391585760514,26.61642857142857,0.29357142857142904,30.014259312709022,-3.104259312709022
2025-05-22,26.695,26.91,-0.21499999999999986,30.015626515763948,-3.320626515763948,26.992142857142856,-0.2971428571428554,30.014259266451955,-3.3192592664519545
2025-05-23,32.019999999999996,26.695,5.324999999999996,30.01294426494346,2.007055735056536,25.987142857142857,6.032857142857139,30.014259216991135,2.0057407830088607
2025-05-24,25.045,32.019999999999996,-6.974999999999994,30.01456416464891,-4.969564164648908,26.705714285714286,-1.6607142857142847,30.014259246879003,-4.969259246879002
2025-05-25,24.84,25.045,-0.20500000000000185,30.0105564516129,-5.1705564516128995,26.83642857142857,-1.99642857142857,30.01425917283127,-5.17425917283127
2025-05-26,36.68,24.84,11.84,30.00639000805802,6.67360999194198,27.035,9.645,30.0142590957288,6.6657409042712
2025-05-27,34.705,36.68,-1.9750000000000014,30.011763285024156,4.693236714975843,28.93,5.774999999999999,30.01425919505608,4.690740804943918
2025-05-28,42.315,34.705,7.609999999999999,30.01553901850362,12.299460981496377,29.55642857142857,12.758571428571429,30.014259264953566,12.300740735046432
2025-05-29,21.14,42.315,-21.174999999999997,30.025426045016076,-8.885426045016075,31.75714285714286,-10.61714285714286,30.014259448248886,-8.874259448248885
2025-05-30,25.965000000000003,21.14,4.825000000000003,30.018289156626505,-4.0532891566265015,30.96357142857143,-4.998571428571427,30.01425931601212,-4.049259316012115
2025-05-31,29.46,25.965000000000003,3.4949999999999974,30.015036115569824,-0.5550361155698234,30.09857142857143,-0.6385714285714279,30.01425925567345,-0.5542592556734505
2025-06-01,37.135,29.46,7.674999999999997,30.014591018444268,7.12040898155573,30.729285714285716,6.405714285714282,30.014259247414344,7.120740752585654
2025-06-02,31.86,37.135,-5.274999999999999,30.020296474358975,1.8397035256410241,32.48571428571429,-0.6257142857142881,30.01425935352165,1.845740646478351
2025-06-03,51.525,31.86,19.665,30.02176941553243,21.50323058446757,31.797142857142855,19.727857142857143,30.014259381025326,21.510740618974673
2025-06-04,25.205,51.525,-26.32,30.038971999999998,-4.833971999999999,34.2,-8.995000000000005,30.01425970156034,-4.809259701560343
2025-06-05,25.240000000000002,25.205,0.035000000000003695,30.035107913669062,-4.79510791366906,31.755714285714284,-6.515714285714282,30.014259629896785,-4.7742596298967825
2025-06-06,33.620000000000005,25.240000000000002,8.380000000000003,30.03127795527157,3.588722044728435,32.34142857142857,1.278571428571432,30.014259558754773,3.6057404412452314
2025-06-07,25.675,33.620000000000005,-7.945000000000004,30.034142059058258,-4.359142059058257,33.435,-7.760000000000002,30.01425961248449,-4.33925961248449
2025-06-08,35.75,25.675,10.075,30.030665869218502,5.7193341307814975,32.894285714285715,2.855714285714285,30.014259547824484,5.735740452175516
2025-06-09,32.9,35.75,-2.8500000000000014,30.035223107569724,2.8647768924302746,32.69642857142857,0.20357142857142918,30.014259633293676,2.8857403667063224
2025-06-10,33.36,32.9,0.46000000000000085,30.03750398089172,3.3224960191082786,32.845,0.5150000000000006,30.01425967629456,3.3457403237054386
2025-06-11,34.565,33.36,1.2049999999999983,30.04014717581543,4.524852824184567,30.25,4.314999999999998,30.014259726149977,4.550740273850021
2025-06-12,28.57,34.565,-5.994999999999997,30.0437440381558,-1.4737440381558002,31.587142857142855,-3.0171428571428542,30.01425979396129,-1.4442597939612902
2025-06-13,30.955,28.57,2.384999999999998,30.042573471008737,0.9124265289912614,32.06285714285714,-1.1078571428571422,30.01425977244014,0.9407402275598571
2025-06-14,34.925,30.955,3.969999999999999,30.043297619047618,4.88170238095238,31.682142857142857,3.24285714285714,30.01425978645826,4.910740213541736
2025-06-15,30.24,34.925,-4.684999999999999,30.047168913560668,0.19283108643933033,33.003571428571426,-2.763571428571428,30.01425985963399,0.22574014036600687
2025-06-16,29.74,30.24,-0.5,30.04732171156894,-0.3073217115689424,32.21642857142857,-2.476428571428574,30.014259862997783,-0.27425986299778415
2025-06-17,35.07,29.74,5.330000000000002,30.0470783847981,5.022921615201902,31.764999999999997,3.3050000000000033,30.014259858910993,5.055740141089007
2025-06-18,28.84,35.07,-6.23,30.051052215189873,-1.2110522151898735,32.00928571428572,-3.169285714285717,30.01425993424739,-1.1742599342473916
2025-06-19,29.915,28.84,1.0749999999999993,30.05009486166008,-0.13509486166008244,31.19142857142857,-1.2764285714285712,30.014259916749555,-0.09925991674955625
2025-06-20,27.23,29.915,-2.6849999999999987,30.04998815165877,-2.8199881516587695,31.383571428571425,-4.153571428571425,30.01425991527047,-2.784259915270468
2025-06-21,29.905,27.23,2.6750000000000007,30.047762430939226,-0.14276243093922503,30.851428571428567,-0.9464285714285658,30.014259873781764,-0.10925987378176316
2025-06-22,38.87,29.905,8.964999999999996,30.04764984227129,8.822350157728707,30.134285714285713,8.735714285714284,30.014259872153666,8.855740127846332
2025-06-23,20.61,38.87,-18.259999999999998,30.05460204885737,-9.44460204885737,31.367142857142856,-10.757142857142856,30.014260004114476,-9.404260004114477
2025-06-24,34.75,20.61,14.14,30.04716535433071,4.7028346456692915,30.062857142857144,4.687142857142856,30.01425986398008,4.7357401360199205
2025-06-25,29.16,34.75,-5.59,30.050865460267506,-0.8908654602675057,30.017142857142858,-0.8571428571428577,30.014259934548107,-0.8542599345481072
2025-06-26,37.32,29.16,8.16,30.050165094339622,7.269834905660378,30.062857142857144,7.257142857142856,30.014259921818642,7.305740078181358
2025-06-27,37.12,37.32,-0.20000000000000284,30.055875883739198,7.0641241162608,31.120714285714286,5.999285714285712,30.014260030682653,7.105739969317344
2025-06-28,25.0,37.12,-12.119999999999997,30.061420722135008,-5.061420722135008,32.53357142857143,-7.5335714285714275,30.014260136566428,-5.014260136566428
2025-06-29,25.75,25.0,0.75,30.057450980392158,-4.307450980392158,31.83285714285714,-6.08285714285714,30.01426006184813,-4.26426006184813
2025-06-30,26.509999999999998,25.75,0.759999999999998,30.054075235109718,-3.5440752351097196,29.958571428571428,-3.44857142857143,30.014259998305704,-3.504259998305706
2025-07-01,21.355,26.509999999999998,-5.154999999999998,30.051299921691466,-8.696299921691466,30.80142857142857,-9.44642857142857,30.01425994608816,-8.65925994608816
2025-07-02,27.4,21.355,6.044999999999998,30.044495305164318,-2.6444953051643196,28.88785714285714,-1.4878571428571412,30.01425981705513,-2.6142598170551317
2025-07-03,30.5,27.4,3.1000000000000014,30.042427677873338,0.4575723221266621,28.63642857142857,1.8635714285714293,30.014259778099625,0.48574022190037525
2025-07-04,21.79,30.5,-8.71,30.042785156249998,-8.252785156249999,27.662142857142857,-5.872142857142858,30.014259785337718,-8.224259785337718
2025-07-05,21.854999999999997,21.79,0.06499999999999773,30.03634270101483,-8.181342701014835,25.472142857142853,-3.6171428571428557,30.014259662786696,-8.159259662786699
2025-07-06,38.74,21.854999999999997,16.885000000000005,30.02996099843994,8.710039001560062,25.02285714285714,13.71714285714286,30.014259541204254,8.725740458795748
2025-07-07,36.08,38.74,-2.6600000000000037,30.036749805144193,6.043250194855805,26.878571428571426,9.201428571428572,30.01425967122792,6.06574032877208
2025-07-08,34.87,36.08,-1.2100000000000009,30.041456386292836,4.828543613707161,28.245714285714286,6.624285714285712,30.014259761614493,4.855740238385504
2025-07-09,34.44,34.87,-0.4299999999999997,30.0452140077821,4.394785992217898,30.176428571428573,4.263571428571424,30.01425983397066,4.425740166029339
2025-07-10,34.175,34.44,-0.26500000000000057,30.048631415241058,4.126368584758939,31.182142857142857,2.99285714285714,30.014259899919328,4.16074010008067
2025-07-11,43.04,34.175,8.865000000000002,30.051837606837605,12.988162393162394,31.707142857142856,11.332857142857144,30.014259961919187,13.025740038080812
2025-07-12,41.82,43.04,-1.2199999999999989,30.06192158385093,11.758078416149072,34.74285714285714,7.07714285714286,30.014260156017837,11.805739843982163
2025-07-13,19.95,41.82,-21.87,30.07104344453064,-10.121043444530642,37.59499999999999,-17.644999999999992,30.01426033193707,-10.06426033193707
2025-07-14,31.02,19.95,11.07,30.063197674418607,0.9568023255813927,34.910714285714285,-3.890714285714285,30.014260181967906,1.0057398180320938
2025-07-15,22.810000000000002,31.02,-8.209999999999997,30.063938807126256,-7.253938807126254,34.18785714285714,-11.377857142857138,30.014260196954595,-7.204260196954593
2025-07-16,38.485,22.810000000000002,15.674999999999997,30.058324303405577,8.426675696594423,32.464999999999996,6.020000000000003,30.01426008960275,8.47073991039725
2025-07-17,25.79,38.485,-12.695,30.064841453982982,-4.274841453982983,33.04285714285714,-7.252857142857138,30.01426021582661,-4.224260215826611
2025-07-18,34.73,25.79,8.939999999999998,30.061537867078822,4.668462132921174,31.845000000000002,2.8849999999999945,30.014260152880226,4.715739847119771
2025-07-19,26.42,34.73,-8.309999999999995,30.065142857142856,-3.6451428571428544,30.657857142857143,-4.237857142857141,30.014260223150227,-3.5942602231502256
2025-07-20,27.9,26.42,1.4799999999999969,30.06233024691358,-2.16233024691358,28.45785714285714,-0.5578571428571415,30.014260169591576,-2.114260169591578
2025-07-21,18.33,27.9,-9.57,30.060663068619892,-11.730663068619894,29.59357142857143,-11.263571428571431,30.014260138086648,-11.68426013808665
2025-07-22,38.94,18.33,20.61,30.051625577812022,8.888374422187976,27.780714285714282,11.159285714285716,30.014259963977604,8.925740036022393
2025-07-23,23.95,38.94,-14.989999999999998,30.05846805234796,-6.108468052347959,30.084999999999997,-6.134999999999998,30.014260096981495,-6.064260096981496
2025-07-24,38.25,23.95,14.3,30.05376923076923,8.19623076923077,28.00857142857143,10.241428571428571,30.01426000661698,8.23573999338302
2025-07-25,32.635000000000005,38.25,-5.614999999999995,30.06006917755573,2.5749308224442764,29.788571428571426,2.8464285714285786,30.014260129339068,2.6207398706609375
2025-07-26,31.950000000000003,32.635000000000005,-0.6850000000000023,30.062046850998467,1.887953149001536,29.489285714285717,2.4607142857142854,30.014260168391136,1.935739831608867
2025-07-27,29.45,31.950000000000003,-2.5000000000000036,30.063495778971603,-0.613495778971604,30.279285714285717,-0.8292857142857173,30.01426019723591,-0.5642601972359103
2025-07-28,26.815,29.45,-2.634999999999998,30.063025306748465,-3.2480253067484632,30.500714285714285,-3.6857142857142833,30.014260188827777,-3.1992601888277754
2025-07-29,32.61,26.815,5.794999999999998,30.060536398467434,2.5494636015325653,31.712857142857143,0.8971428571428568,30.014260141155084,2.595739858844915
2025-07-30,35.48,32.61,2.8699999999999974,30.06248851454824,5.417511485451758,30.808571428571433,4.671428571428564,30.014260179834622,5.465739820165375
2025-07-31,26.94,35.48,-8.539999999999996,30.066633511859216,-3.1266335118592146,32.455714285714286,-5.515714285714285,30.01426026128049,-3.0742602612804895
2025-08-01,34.92,26.94,7.98,30.064243119266052,4.855756880733949,30.84,4.080000000000002,30.014260215470443,4.905739784529558
2025-08-02,26.985,34.92,-7.935000000000002,30.067952635599692,-3.0829526355996926,31.166428571428575,-4.181428571428576,30.014260288571663,-3.0292602885716633
2025-08-03,35.695,26.985,8.71,30.06559923664122,5.629400763358781,30.457142857142856,5.237857142857145,30.014260243432165,5.680739756567835
2025-08-04,28.495,35.695,-7.199999999999999,30.06989321128909,-1.5748932112890905,31.349285714285717,-2.854285714285716,30.014260328081782,-1.5192603280817814
2025-08-05,37.34,28.495,8.845000000000002,30.068692835365855,7.271307164634148,31.589285714285715,5.750714285714288,30.014260305443038,7.325739694556965
2025-08-06,31.03,37.34,-6.310000000000002,30.074230769230766,0.9557692307692349,32.265,-1.2349999999999994,30.014260414605065,1.015739585394936
2025-08-07,28.835,31.03,-2.1950000000000003,30.074958143074582,-1.2399581430745812,31.629285714285718,-2.794285714285717,30.014260429740762,-1.1792604297407614
2025-08-08,23.61,28.835,-5.225000000000001,30.074015209125477,-6.464015209125478,31.900000000000002,-8.290000000000003,30.01426041216841,-6.404260412168412
2025-08-09,36.215,23.61,12.605000000000004,30.06910334346505,6.145896656534955,30.284285714285716,5.930714285714288,30.01426031673749,6.200739683262512
2025-08-10,29.17,36.215,-7.045000000000002,30.07376993166287,-0.9037699316628682,31.602857142857143,-2.4328571428571415,30.014260409135712,-0.8442604091357104
2025-08-11,39.75,29.17,10.579999999999998,30.073084218512896,9.676915781487104,30.670714285714286,9.079285714285714,30.014260396555255,9.735739603444745
2025-08-12,30.75,39.75,-9.0,30.080420773313115,0.669579226686885,32.278571428571425,-1.528571428571425,30.01426054162908,0.7357394583709187
2025-08-13,23.58,30.75,-7.170000000000002,30.080928030303028,-6.5009280303030295,31.337142857142858,-7.75714285714286,30.014260552592454,-6.434260552592455
2025-08-14,24.384999999999998,23.58,0.8049999999999997,30.076006813020438,-5.69100681302044,30.27285714285714,-5.887857142857143,30.0142604567145,-5.629260456714501
2025-08-15,23.935,24.384999999999998,-0.4499999999999993,30.071701966717097,-6.136701966717098,29.63714285714286,-5.70214285714286,30.01426037283198,-6.079260372831982
2025-08-16,24.02,23.935,0.08500000000000085,30.06706349206349,-6.04706349206349,29.68357142857143,-5.66357142857143,30.014260282243942,-5.994260282243943
2025-08-17,26.96,24.02,2.9400000000000013,30.062496223564956,-3.1024962235649554,27.941428571428567,-0.981428571428566,30.014260192922503,-3.054260192922502
2025-08-18,33.730000000000004,26.96,6.770000000000003,30.060154716981135,3.6698452830188693,27.625714285714285,6.104285714285719,30.01426014741048,3.7157398525895253
2025-08-19,34.775,33.730000000000004,1.0449999999999946,30.06292232277526,4.7120776772247375,26.76571428571429,8.00928571428571,30.01426020277932,4.76073979722068
2025-08-20,24.54,34.775,-10.235,30.066473247927657,-5.526473247927658,27.340714285714284,-2.8007142857142853,30.01426027371987,-5.474260273719871
2025-08-21,27.44,24.54,2.900000000000002,30.06231174698795,-2.6223117469879504,27.477857142857143,-0.03785714285714192,30.014260192147034,-2.574260192147033
2025-08-22,28.87,27.44,1.4299999999999997,30.06033860045147,-1.1903386004514687,27.914285714285715,0.9557142857142864,30.014260153787568,-1.1442601537875667
2025-08-23,34.24,28.87,5.370000000000001,30.059443609022555,4.180556390977447,28.619285714285716,5.6207142857142856,30.014260136736763,4.2257398632632395
2025-08-24,28.865000000000002,34.24,-5.375,30.062584522915103,-1.1975845229151005,30.079285714285714,-1.2142857142857117,30.014260199705195,-1.1492601997051928
2025-08-25,38.97,28.865000000000002,10.104999999999997,30.061685435435436,8.908314564564563,30.351428571428574,8.618571428571425,30.014260182579882,8.955739817420117
2025-08-26,40.2,38.97,1.230000000000004,30.068368342085524,10.131631657914479,31.099999999999998,9.100000000000005,30.014260316030803,10.1857396839692
2025-08-27,28.32,40.2,-11.880000000000003,30.075963268365815,-1.7559632683658144,31.875000000000004,-3.5550000000000033,30.014260467810153,-1.6942604678101532
2025-08-28,32.29,28.32,3.969999999999999,30.074647940074904,2.2153520599250953,32.415,-0.125,30.014260442563703,2.275739557436296
2025-08-29,30.855,32.29,-1.4349999999999987,30.07630613772455,0.7786938622754498,33.10785714285714,-2.252857142857142,30.014260476474863,0.8407395235251371
2025-08-30,22.965,30.855,-7.890000000000001,30.07688855646971,-7.111888556469712,33.39142857142857,-10.42642857142857,30.014260489002858,-7.049260489002858
2025-08-31,31.02,22.965,8.055,30.071573243647233,0.9484267563527666,31.780714285714282,-0.7607142857142826,30.01426038396069,1.0057396160393104
2025-09-01,24.03,31.02,-6.989999999999998,30.07228155339806,-6.042281553398059,32.08857142857143,-8.058571428571426,30.01426039894738,-5.984260398947377
2025-09-02,30.56,24.03,6.529999999999998,30.067772388059705,0.49222761194029374,29.954285714285714,0.605714285714285,30.01426030977495,0.545739690225048
2025-09-03,18.835,30.56,-11.724999999999998,30.068139448173007,-11.233139448173006,28.577142857142857,-9.742142857142856,30.014260317907105,-11.179260317907104
2025-09-04,36.225,18.835,17.39,30.059769001490313,6.1652309985096885,27.22214285714286,9.002857142857142,30.014260151323146,6.210739848676855
2025-09-05,37.15,36.225,0.9249999999999972,30.064359642591214,7.085640357408785,27.784285714285716,9.365714285714283,30.014260243870382,7.135739756129617
2025-09-06,30.57,37.15,-6.579999999999998,30.06963169642857,0.500368303571431,28.68357142857143,1.8864285714285707,30.01426035020119,0.5557396497988094
2025-09-07,30.34,30.57,-0.23000000000000043,30.07000371747212,0.269996282527881,29.77,0.5700000000000003,30.014260358482357,0.325739641517643
2025-09-08,29.63,30.34,-0.7100000000000009,30.070204309063897,-0.4402043090638976,29.672857142857143,-0.04285714285714448,30.014260363336255,-0.38426036333625646
2025-09-09,27.66,29.63,-1.9699999999999989,30.069877505567927,-2.409877505567927,30.472857142857144,-2.812857142857144,30.014260357610333,-2.3542603576103325
2025-09-10,31.815,27.66,4.155000000000001,30.06808976261128,1.7469102373887218,30.05857142857143,1.7564285714285717,30.014260322529122,1.8007396774708795
2025-09-11,24.494999999999997,31.815,-7.320000000000004,30.069384729429206,-5.574384729429209,31.912857142857142,-7.4178571428571445,30.014260349362235,-5.519260349362238
2025-09-12,36.34,24.494999999999997,11.845000000000006,30.065255555555556,6.274744444444448,30.237142857142857,6.102857142857147,30.014260267118846,6.325739732881157
2025-09-13,33.010000000000005,36.34,-3.3299999999999983,30.069900074019245,2.9400999259807605,30.12142857142857,2.888571428571435,30.014260361379712,2.995739638620293
2025-09-14,28.36,33.010000000000005,-4.650000000000006,30.07207470414201,-1.7120747041420117,30.470000000000002,-2.110000000000003,30.014260406019712,-1.6542604060197128
2025-09-15,39.97,28.36,11.61,30.07080931263858,9.899190687361418,30.187142857142856,9.782857142857143,30.01426038136931,9.955739618630687
2025-09-16,33.61,39.97,-6.359999999999999,30.078120384047267,3.5318796159527324,31.664285714285715,1.9457142857142848,30.014260529721394,3.5957394702786054
