actual_start,actual,naive_forecast,naive_error,historical_mean_forecast,historical_mean_error,moving_average_forecast,moving_average_error,ses_forecast,ses_error
2025-04-09,53.75,54.5,-0.75,55.02324120603015,-1.27324120603015,56.80714285714286,-3.057142857142857,54.50000002756715,-0.7500000275671468
2025-04-10,52.3,53.75,-1.4500000000000028,55.022175732217576,-2.722175732217579,56.371428571428574,-4.0714285714285765,53.75000001117587,-1.4500000111758737
2025-04-11,51.1,52.3,-1.1999999999999957,55.01989966555184,-3.9198996655518386,55.857142857142854,-4.757142857142853,52.30000002160668,-1.2000000216066766
2025-04-12,56.3,51.1,5.199999999999996,55.01662489557226,1.2833751044277406,55.08571428571428,1.2142857142857153,51.1000000178814,5.199999982118598
2025-04-13,57.55,56.3,1.25,55.01769616026711,2.53230383973289,54.82857142857143,2.721428571428568,56.299999922513955,1.2500000774860425
2025-04-14,57.5,57.55,-0.04999999999999716,55.0198081734779,2.480191826522102,54.550000000000004,2.9499999999999957,57.54999998137354,-0.04999998137353856
2025-04-15,56.8,57.5,-0.7000000000000028,55.021875,1.7781249999999957,54.714285714285715,2.085714285714282,57.50000000074506,-0.7000000007450637
2025-04-16,57.9,56.8,1.1000000000000014,55.02335553705246,2.8766444629475387,55.042857142857144,2.857142857142854,56.80000001043081,1.0999999895691914
2025-04-17,53.3,57.9,-4.600000000000001,55.02574875207986,-1.7257487520798662,55.635714285714286,-2.335714285714289,57.89999998360872,-4.5999999836087255
2025-04-18,52.4,53.3,-0.8999999999999986,55.02431421446384,-2.624314214463844,55.778571428571425,-3.3785714285714263,53.30000006854534,-0.9000000685453386
2025-04-19,54.1,52.4,1.7000000000000028,55.022134551495014,-0.922134551495013,55.964285714285715,-1.8642857142857139,52.400000013411045,1.6999999865889563
2025-04-20,54.6,54.1,0.5,55.02136929460581,-0.4213692946058103,55.65,-1.0499999999999972,54.09999997466803,0.5000000253319712
2025-04-21,54.3,54.6,-0.30000000000000426,55.021019900497514,-0.7210199004975166,55.22857142857142,-0.9285714285714235,54.59999999254942,-0.29999999254942367
2025-04-22,51.1,54.3,-3.1999999999999957,55.02042253521126,-3.9204225352112587,54.771428571428565,-3.6714285714285637,54.30000000447034,-3.20000000447034
2025-04-23,48.7,51.1,-2.3999999999999986,55.01717715231788,-6.317177152317875,53.957142857142856,-5.257142857142853,51.10000004768372,-2.4000000476837187
2025-04-24,50.8,48.7,2.0999999999999943,55.01195202646815,-4.211952026468154,52.642857142857146,-1.8428571428571487,48.70000003576279,2.099999964237206
2025-04-25,52.3,50.8,1.5,55.00847107438017,-2.7084710743801708,52.285714285714285,0.014285714285712459,50.79999996870755,1.5000000312924442
2025-04-26,55.650000000000006,52.3,3.3500000000000085,55.00623451692816,0.6437654830718458,52.271428571428565,3.3785714285714405,52.299999977648255,3.3500000223517503
2025-04-27,57.7,55.650000000000006,2.049999999999997,55.00676567656765,2.6932343234323497,52.49285714285714,5.207142857142863,55.64999995008112,2.0500000499188857
2025-04-28,57.1,57.7,-0.6000000000000014,55.008985985160756,2.0910140148392458,52.93571428571429,4.164285714285711,57.69999996945263,-0.5999999694526252
2025-04-29,54.2,57.1,-2.8999999999999986,55.010708401976935,-0.8107084019769317,53.33571428571429,0.8642857142857139,57.1000000089407,-2.900000008940694
2025-04-30,52.5,54.2,-1.7000000000000028,55.01004115226337,-2.510041152263369,53.778571428571425,-1.278571428571425,54.20000004321337,-1.7000000432133717
2025-05-01,54.25,52.5,1.75,55.00797697368421,-0.7579769736842081,54.32142857142857,-0.0714285714285694,52.50000002533197,1.7499999746680288
2025-05-02,55.2,54.25,0.9500000000000028,55.007354149548064,0.19264585045193883,54.81428571428571,0.3857142857142932,54.24999997392297,0.9500000260770349
2025-05-03,57.1,55.2,1.8999999999999986,55.00751231527093,2.092487684729072,55.22857142857142,1.8714285714285808,55.1999999858439,1.9000000141560989
2025-05-04,59.8,57.1,2.6999999999999957,55.00922887612797,4.790771123872027,55.43571428571429,4.364285714285707,57.099999971687794,2.7000000283122034
2025-05-05,60.35,59.8,0.5500000000000043,55.01315573770492,5.336844262295081,55.73571428571429,4.614285714285714,59.79999995976686,0.5500000402331437
2025-05-06,58.3,60.35,-2.0500000000000043,55.01752661752661,3.282473382473384,56.199999999999996,2.1000000000000014,60.34999999180437,-2.04999999180437
2025-05-07,57.0,58.3,-1.2999999999999972,55.020212765957446,1.9797872340425542,56.785714285714285,0.2142857142857153,58.30000003054737,-1.3000000305473733
2025-05-08,58.0,57.0,1.0,55.02183156173344,2.9781684382665574,57.42857142857143,0.5714285714285694,57.00000001937151,0.9999999806284876
2025-05-09,59.6,58.0,1.6000000000000014,55.02426470588235,4.575735294117649,57.964285714285715,1.6357142857142861,57.99999998509884,1.6000000149011626
2025-05-10,57.2,59.6,-2.3999999999999986,55.028000000000006,2.171999999999997,58.59285714285715,-1.392857142857146,59.599999976158145,-2.399999976158142
2025-05-11,57.25,57.2,0.04999999999999716,55.02977161500816,2.2202283849918416,58.607142857142854,-1.357142857142854,57.20000003576279,0.04999996423720887
2025-05-12,56.9,57.25,-0.3500000000000014,55.03158109209454,1.8684189079054576,58.24285714285714,-1.3428571428571416,57.24999999925494,-0.3499999992549405
2025-05-13,56.0,56.9,-0.8999999999999986,55.033102605863185,0.9668973941368151,57.75,-1.75,56.900000005215404,-0.9000000052154036
2025-05-14,53.9,56.0,-2.1000000000000014,55.03388934092758,-1.1338893409275812,57.42142857142857,-3.5214285714285722,56.00000001341105,-2.100000013411048
2025-05-15,56.1,53.9,2.200000000000003,55.0329674796748,1.0670325203251991,56.978571428571435,-0.8785714285714334,53.900000031292436,2.1999999687075658
2025-05-16,55.2,56.1,-0.8999999999999986,55.033834281072295,0.16616571892770793,56.707142857142856,-1.5071428571428527,56.09999996721745,-0.8999999672174468
2025-05-17,54.45,55.2,-0.75,55.03396915584416,-0.5839691558441586,56.07857142857143,-1.6285714285714263,55.20000001341105,-0.7500000134110465
2025-05-18,54.5,54.45,0.04999999999999716,55.03349553933496,-0.5334955393349574,55.68571428571429,-1.1857142857142904,54.450000011175874,0.04999998882412626
2025-05-19,57.25,54.5,2.75,55.033063209076175,2.2169367909238247,55.292857142857144,1.9571428571428555,54.49999999925494,2.750000000745061
2025-05-20,58.349999999999994,57.25,1.0999999999999943,55.03485829959514,3.315141700404851,55.34285714285715,3.0071428571428456,57.24999995902181,1.1000000409781876
2025-05-21,56.3,58.349999999999994,-2.049999999999997,55.03754045307443,1.2624595469255695,55.67857142857143,0.6214285714285666,58.34999998360872,-2.0499999836087213
2025-05-22,53.9,56.3,-2.3999999999999986,55.038561034761514,-1.1385610347615156,56.021428571428565,-2.1214285714285666,56.30000003054737,-2.4000000305473748
2025-05-23,50.2,53.9,-3.6999999999999957,55.03764135702747,-4.837641357027465,55.70714285714286,-5.50714285714286,53.90000003576279,-3.700000035762784
2025-05-24,50.4,50.2,0.19999999999999574,55.03373688458434,-4.633736884584344,54.99285714285714,-4.592857142857142,50.2000000551343,0.19999994486569506
2025-05-25,54.95,50.4,4.550000000000004,55.03,-0.0799999999999983,54.41428571428571,0.5357142857142918,50.39999999701977,4.550000002980234
2025-05-26,54.7,54.95,-0.25,55.02993553585817,-0.32993553585816926,54.47857142857142,0.2214285714285822,54.949999932199724,-0.24999993219972083
2025-05-27,56.0,54.7,1.2999999999999972,55.02966988727859,0.9703301127214132,54.114285714285714,1.8857142857142861,54.70000000372529,1.2999999962747069
2025-05-28,57.8,56.0,1.7999999999999972,55.030450522928405,2.7695494770715925,53.77857142857143,4.021428571428565,55.99999998062849,1.8000000193715096
2025-05-29,58.0,57.8,0.20000000000000284,55.032676848874594,2.967323151125406,53.99285714285714,4.00714285714286,57.799999973177904,0.20000002682209583
2025-05-30,57.4,58.0,-0.6000000000000014,55.03506024096385,2.3649397590361474,54.57857142857142,2.8214285714285765,57.99999999701977,-0.599999997019772
2025-05-31,58.3,57.4,0.8999999999999986,55.03695826645265,3.2630417335473467,55.607142857142854,2.692857142857143,57.400000008940694,0.8999999910593033
2025-06-01,58.8,58.3,0.5,55.03957497995189,3.7604250200481104,56.73571428571428,2.0642857142857167,58.29999998658895,0.5000000134110465
2025-06-02,59.6,58.8,0.8000000000000043,55.04258814102564,4.557411858974362,57.285714285714285,2.3142857142857167,58.79999999254942,0.8000000074505849
2025-06-03,61.4,59.6,1.7999999999999972,55.04623698959168,6.353763010408322,57.98571428571428,3.414285714285718,59.59999998807908,1.8000000119209218
2025-06-04,64.7,61.4,3.3000000000000043,55.05132,9.648680000000006,58.75714285714285,5.94285714285715,61.399999973177906,3.3000000268220973
2025-06-05,62.5,64.7,-2.200000000000003,55.05903277378098,7.440967226219023,59.74285714285715,2.7571428571428527,64.69999995082617,-2.199999950826168
2025-06-06,58.0,62.5,-4.5,55.06497603833866,2.9350239616613365,60.38571428571429,-2.3857142857142932,62.50000003278255,-4.500000032782552
2025-06-07,61.3,58.0,3.299999999999997,55.067318435754196,6.2326815642458016,60.47142857142857,0.8285714285714292,58.000000067055225,3.299999932944772
2025-06-08,61.9,61.3,0.6000000000000014,55.07228867623604,6.827711323763957,60.9,1.0,61.29999995082616,0.6000000491738362
2025-06-09,60.6,61.9,-1.2999999999999972,55.07772908366534,5.522270916334662,61.34285714285715,-0.7428571428571473,61.899999991059296,-1.2999999910592948
2025-06-10,60.05,60.6,-0.5500000000000043,55.08212579617834,4.967874203821658,61.48571428571428,-1.4357142857142833,60.600000019371514,-0.5500000193715167
2025-06-11,59.7,60.05,-0.3499999999999943,55.08607796340493,4.613922036595071,61.292857142857144,-1.5928571428571416,60.05000000819563,-0.3500000081956287
2025-06-12,60.8,59.7,1.0999999999999943,55.08974562798092,5.7102543720190795,60.57857142857143,0.22142857142856798,59.700000005215415,1.0999999947845822
2025-06-13,62.5,60.8,1.7000000000000028,55.09428117553614,7.405718824463861,60.33571428571428,2.164285714285718,60.799999983608714,1.7000000163912858
2025-06-14,59.1,62.5,-3.3999999999999986,55.100158730158725,3.9998412698412764,60.978571428571435,-1.8785714285714334,62.49999997466803,-3.3999999746680274
2025-06-15,56.8,59.1,-2.3000000000000043,55.10333068992863,1.6966693100713641,60.66428571428572,-3.864285714285721,59.10000005066395,-2.3000000506639537
2025-06-16,56.7,56.8,-0.09999999999999432,55.10467511885896,1.595324881141046,59.935714285714276,-3.2357142857142733,56.800000034272664,-0.1000000342726608
2025-06-17,56.4,56.7,-0.30000000000000426,55.10593824228029,1.2940617577197102,59.37857142857143,-2.978571428571435,56.700000001490125,-0.30000000149012607
2025-06-18,60.2,56.4,3.8000000000000043,55.106962025316456,5.093037974683547,58.857142857142854,1.3428571428571487,56.40000000447034,3.79999999552966
2025-06-19,58.5,60.2,-1.7000000000000028,55.110988142292484,3.3890118577075157,58.92857142857143,-0.4285714285714306,60.199999943375595,-1.6999999433755946
2025-06-20,57.349999999999994,58.5,-1.1500000000000057,55.11366508688783,2.2363349131121666,58.6,-1.250000000000007,58.50000002533197,-1.1500000253319769
2025-06-21,60.7,57.349999999999994,3.3500000000000085,55.11543014996054,5.584569850039465,57.864285714285714,2.835714285714289,57.35000001713633,3.3499999828636717
2025-06-22,60.849999999999994,60.7,0.14999999999999147,55.119834384858045,5.730165615141949,58.09285714285714,2.7571428571428527,60.699999950081114,0.15000004991888005
2025-06-23,63.3,60.849999999999994,2.450000000000003,55.12434988179669,8.175650118203308,58.67142857142858,4.628571428571419,60.84999999776482,2.4500000022351784
2025-06-24,64.3,63.3,1.0,55.13078740157481,9.16921259842519,59.61428571428571,4.68571428571429,63.29999996349215,1.0000000365078492
2025-06-25,60.75,64.3,-3.549999999999997,55.13800157356412,5.611998426435882,60.74285714285714,0.007142857142859782,64.29999998509884,-3.549999985098836
2025-06-26,59.7,60.75,-1.0499999999999972,55.142413522012575,4.557586477987428,60.82142857142857,-1.1214285714285666,60.750000052899125,-1.0500000528991222
2025-06-27,60.8,59.7,1.0999999999999943,55.14599371563237,5.654006284367625,60.99285714285714,-0.19285714285714306,59.700000015646225,1.0999999843537722
2025-06-28,57.3,60.8,-3.5,55.15043171114599,2.149568288854006,61.48571428571428,-4.185714285714283,60.799999983608714,-3.499999983608717
2025-06-29,61.7,57.3,4.400000000000006,55.15211764705882,6.54788235294118,61.0,0.7000000000000028,57.30000005215406,4.3999999478459415
2025-06-30,61.9,61.7,0.19999999999999574,55.15724921630093,6.742750783699066,61.12142857142857,0.778571428571432,61.6999999344349,0.2000000655650993
2025-07-01,60.650000000000006,61.9,-1.249999999999993,55.16252936570086,5.487470634299143,60.92142857142857,-0.27142857142856514,61.89999999701976,-1.2499999970197564
2025-07-02,57.5,60.650000000000006,-3.1500000000000057,55.166823161189356,2.333176838810644,60.4,-2.8999999999999986,60.65000001862646,-3.150000018626457
2025-07-03,58.1,57.5,0.6000000000000014,55.168647380766224,2.9313526192337775,59.93571428571429,-1.835714285714289,57.50000004693866,0.5999999530613422
2025-07-04,61.4,58.1,3.299999999999997,55.1709375,6.229062499999998,59.70714285714286,1.692857142857136,58.099999991059306,3.3000000089406925
2025-07-05,61.849999999999994,61.4,0.44999999999999574,55.17580015612802,6.674199843871975,59.792857142857144,2.05714285714285,61.399999950826164,0.4500000491738305
2025-07-06,59.1,61.849999999999994,-2.749999999999993,55.181006240249616,3.9189937597503857,60.442857142857136,-1.3428571428571345,61.849999993294475,-2.749999993294473
2025-07-07,57.8,59.1,-1.3000000000000043,55.18406079501169,2.615939204988308,60.07142857142857,-2.2714285714285722,59.100000040978195,-1.3000000409781975
2025-07-08,57.8,57.8,0.0,55.18609813084112,2.6139018691588802,59.48571428571429,-1.6857142857142904,57.8000000193715,-1.937150528874554e-08
2025-07-09,57.150000000000006,57.8,-0.6499999999999915,55.188132295719846,1.9618677042801593,59.07857142857142,-1.9285714285714164,57.8,-0.6499999999999915
2025-07-10,57.1,57.150000000000006,-0.05000000000000426,55.18965785381026,1.9103421461897412,59.028571428571425,-1.9285714285714235,57.15000000968576,-0.05000000968576046
2025-07-11,58.25,57.1,1.1499999999999986,55.19114219114219,3.058857808857809,58.88571428571429,-0.6357142857142932,57.10000000074506,1.1499999992549377
2025-07-12,58.25,58.25,0.0,55.193517080745345,3.0564829192546554,58.43571428571429,-0.18571428571429038,58.24999998286366,1.7136336794010276e-08
2025-07-13,62.2,58.25,3.950000000000003,55.19588828549263,7.004111714507374,57.92142857142858,4.278571428571425,58.25,3.950000000000003
2025-07-14,62.9,62.2,0.6999999999999957,55.20131782945736,7.698682170542639,58.364285714285714,4.535714285714285,62.19999994114042,0.7000000588595796
2025-07-15,61.9,62.9,-1.0,55.20728117738188,6.692718822618119,59.09285714285714,2.807142857142857,62.89999998956918,-0.9999999895691829
2025-07-16,60.150000000000006,61.9,-1.749999999999993,55.2124613003096,4.937538699690407,59.67857142857144,0.471428571428568,61.90000001490116,-1.750000014901154
2025-07-17,63.2,60.150000000000006,3.049999999999997,55.21627996906419,7.983720030935814,60.107142857142854,3.0928571428571487,60.15000002607704,3.049999973922965
2025-07-18,59.55,63.2,-3.6500000000000057,55.22244976816074,4.327550231839254,60.97857142857142,-1.4285714285714235,63.199999954551465,-3.6499999545514683
2025-07-19,56.7,59.55,-2.8499999999999943,55.2257915057915,1.4742084942085043,61.16428571428571,-4.464285714285708,59.55000005438923,-2.850000054389227
2025-07-20,56.7,56.7,0.0,55.226929012345686,1.4730709876543173,60.942857142857136,-4.242857142857133,56.70000004246832,-4.2468315086807706e-08
2025-07-21,59.85,56.7,3.1499999999999986,55.228064764841946,4.621935235158055,60.15714285714286,-0.30714285714285694,56.7,3.1499999999999986
2025-07-22,59.3,59.85,-0.5500000000000043,55.23162557781201,4.068374422187986,59.721428571428575,-0.4214285714285779,59.84999995306134,-0.5499999530613451
2025-07-23,58.7,59.3,-0.5999999999999943,55.23475750577367,3.465242494226331,59.35,-0.6499999999999986,59.30000000819563,-0.6000000081956287
2025-07-24,61.1,58.7,2.3999999999999986,55.23742307692307,5.862576923076929,59.142857142857146,1.9571428571428555,58.700000008940705,2.399999991059296
2025-07-25,60.2,61.1,-0.8999999999999986,55.241929285165256,4.958070714834747,58.84285714285715,1.357142857142854,61.09999996423721,-0.8999999642372103
2025-07-26,61.15,60.2,0.9499999999999957,55.24573732718894,5.904262672811058,58.93571428571429,2.214285714285708,60.20000001341105,0.9499999865889492
2025-07-27,65.0,61.15,3.8500000000000014,55.25026861089793,9.749731389102067,59.57142857142857,5.428571428571431,61.14999998584389,3.850000014156109
2025-07-28,61.4,65.0,-3.6000000000000014,55.25774539877301,6.142254601226988,60.75714285714285,0.6428571428571459,64.99999994263052,-3.599999942630525
2025-07-29,58.75,61.4,-2.6499999999999986,55.26245210727969,3.4875478927203076,60.978571428571435,-2.228571428571435,61.40000005364418,-2.6500000536441775
2025-07-30,62.5,58.75,3.75,55.26512251148545,7.234877488514549,60.9,1.6000000000000014,58.75000003948808,3.7499999605119214
2025-07-31,61.2,62.5,-1.2999999999999972,55.27065799540934,5.929342004590666,61.44285714285714,-0.24285714285714022,62.499999944120646,-1.2999999441206427
2025-08-01,59.3,61.2,-1.9000000000000057,55.27519113149847,4.02480886850153,61.457142857142856,-2.1571428571428584,61.200000019371515,-1.900000019371518
2025-08-02,60.05,59.3,0.75,55.27826585179526,4.771734148204736,61.32857142857143,-1.278571428571432,59.3000000283122,0.7499999716877994
2025-08-03,62.1,60.05,2.0500000000000043,55.28190839694657,6.818091603053432,61.17142857142857,0.9285714285714306,60.049999988824126,2.050000011175875
2025-08-04,61.2,62.1,-0.8999999999999986,55.28710907704042,5.912890922959583,60.75714285714286,0.44285714285714306,62.099999969452625,-0.8999999694526224
2025-08-05,60.2,61.2,-1.0,55.29161585365854,4.9083841463414615,60.728571428571435,-0.528571428571432,61.20000001341105,-1.0000000134110465
2025-08-06,59.8,60.2,-0.4000000000000057,55.295354150799696,4.504645849200301,60.93571428571429,-1.1357142857142932,60.200000014901164,-0.4000000149011669
2025-08-07,57.8,59.8,-2.0,55.29878234398783,2.501217656012166,60.550000000000004,-2.750000000000007,59.800000005960456,-2.000000005960459
2025-08-08,55.349999999999994,57.8,-2.450000000000003,55.30068441064638,0.049315589353611244,60.06428571428571,-4.714285714285715,57.80000002980232,-2.4500000298023252
2025-08-09,55.8,55.349999999999994,0.45000000000000284,55.30072188449848,0.499278115501518,59.5,-3.700000000000003,55.35000003650784,0.44999996349215365
2025-08-10,55.3,55.8,-0.5,55.30110098709188,-0.0011009870918812226,58.892857142857146,-3.5928571428571487,55.79999999329447,-0.4999999932944732
2025-08-11,51.4,55.3,-3.8999999999999986,55.301100151745075,-3.9011001517450765,57.92142857142857,-6.521428571428572,55.30000000745058,-3.900000007450579
2025-08-12,51.8,51.4,0.3999999999999986,55.29814253222138,-3.4981425322213795,56.52142857142858,-4.721428571428582,51.40000005811453,0.3999999418854685
2025-08-13,52.8,51.8,1.0,55.295492424242425,-2.4954924242424283,55.32142857142856,-2.521428571428565,51.79999999403953,1.000000005960466
2025-08-14,54.349999999999994,52.8,1.5499999999999972,55.293603330809994,-0.9436033308099994,54.32142857142856,0.028571428571432023,52.799999985098836,1.5500000149011584
2025-08-15,55.8,54.349999999999994,1.4500000000000028,55.2928895612708,0.5071104387291996,53.82857142857143,1.971428571428568,54.3499999769032,1.4500000230967984
2025-08-16,58.9,55.8,3.1000000000000014,55.293272864701436,3.606727135298563,53.89285714285713,5.007142857142867,55.79999997839331,3.1000000216066894
2025-08-17,58.3,58.9,-0.6000000000000014,55.29599697885196,3.004003021148037,54.33571428571428,3.9642857142857153,58.8999999538064,-0.5999999538064031
2025-08-18,57.8,58.3,-0.5,55.298264150943396,2.501735849056601,54.76428571428572,3.0357142857142776,58.30000000894069,-0.5000000089406953
2025-08-19,56.5,57.8,-1.2999999999999972,55.3001508295626,1.1998491704374032,55.67857142857142,0.8214285714285765,57.80000000745058,-1.3000000074505778
2025-08-20,54.2,56.5,-2.299999999999997,55.301055011303696,-1.1010550113036928,56.35,-2.1499999999999986,56.50000001937151,-2.3000000193715096
2025-08-21,58.6,54.2,4.399999999999999,55.300225903614454,3.2997740963855478,56.550000000000004,2.049999999999997,54.200000034272676,4.399999965727325
2025-08-22,58.8,58.6,0.19999999999999574,55.30270880361174,3.497291196388254,57.15714285714285,1.642857142857146,58.59999993443489,0.2000000655651064
2025-08-23,55.0,58.8,-3.799999999999997,55.30533834586467,-0.30533834586466924,57.58571428571429,-2.585714285714289,58.79999999701976,-3.7999999970197607
2025-08-24,47.75,55.0,-7.25,55.305108940646136,-7.555108940646136,57.028571428571425,-9.278571428571425,55.000000056624415,-7.250000056624415
2025-08-25,51.1,47.75,3.3500000000000014,55.29943693693694,-4.199436936936941,55.521428571428565,-4.421428571428564,47.75000010803342,3.3499998919665828
2025-08-26,51.4,51.1,0.29999999999999716,55.29628657164291,-3.8962865716429107,54.564285714285724,-3.1642857142857252,51.09999995008111,0.30000004991888574
2025-08-27,53.7,51.4,2.3000000000000043,55.293365817091455,-1.5933658170914526,53.83571428571429,-0.13571428571428612,51.39999999552965,2.3000000044703555
2025-08-28,52.9,53.7,-0.8000000000000043,55.292172284644195,-2.3921722846441966,53.76428571428571,-0.8642857142857139,53.699999965727336,-0.7999999657273378
2025-08-29,52.2,52.9,-0.6999999999999957,55.290381736526946,-3.0903817365269433,52.949999999999996,-0.7499999999999929,52.90000001192092,-0.7000000119209204
2025-08-30,54.650000000000006,52.2,2.450000000000003,55.28807030665669,-0.6380703066566866,52.00714285714286,2.642857142857146,52.20000001043082,2.4499999895691857
2025-08-31,51.4,54.650000000000006,-3.250000000000007,55.28759342301944,-3.887593423019439,51.957142857142856,-0.5571428571428569,54.64999996349216,-3.249999963492158
2025-09-01,49.8,51.4,-1.6000000000000014,55.284690067214335,-5.484690067214338,52.478571428571435,-2.6785714285714377,51.40000004842877,-1.6000000484287753
2025-09-02,51.1,49.8,1.3000000000000043,55.28059701492537,-4.180597014925368,52.29285714285714,-1.192857142857136,49.800000023841854,1.2999999761581478
2025-09-03,51.7,51.1,0.6000000000000014,55.27747949291574,-3.577479492915735,52.25,-0.5499999999999972,51.099999980628496,0.6000000193715067
2025-09-04,54.0,51.7,2.299999999999997,55.274813710879286,-1.274813710879286,51.964285714285715,2.0357142857142847,51.69999999105931,2.3000000089406925
2025-09-05,50.150000000000006,54.0,-3.8499999999999943,55.273864482501864,-5.123864482501858,52.121428571428574,-1.971428571428568,53.999999965727326,-3.8499999657273207
2025-09-06,50.45,50.150000000000006,0.29999999999999716,55.27005208333333,-4.82005208333333,51.82857142857143,-1.3785714285714263,50.150000057369475,0.299999942630528
2025-09-07,51.6,50.45,1.1499999999999986,55.26646840148698,-3.6664684014869806,51.228571428571435,0.37142857142856656,50.44999999552966,1.1500000044703427
2025-09-08,50.95,51.6,-0.6499999999999986,55.26374442793462,-4.3137444279346155,51.25714285714286,-0.30714285714285694,51.599999982863665,-0.6499999828636618
2025-09-09,53.1,50.95,2.1499999999999986,55.2605419450631,-2.160541945063102,51.42142857142858,1.6785714285714235,50.95000000968576,2.1499999903142424
2025-09-10,53.0,53.1,-0.10000000000000142,55.25893916913947,-2.2589391691394667,51.70714285714286,1.2928571428571374,53.0999999679625,-0.09999996796250343
2025-09-11,55.2,53.0,2.200000000000003,55.257264640474425,-0.057264640474421924,51.892857142857146,3.307142857142857,53.000000001490115,2.199999998509888
2025-09-12,57.6,55.2,2.3999999999999986,55.257222222222225,2.3427777777777763,52.064285714285724,5.535714285714278,55.19999996721745,2.4000000327825504
2025-09-13,55.2,57.6,-2.3999999999999986,55.25895632864545,-0.05895632864545064,53.128571428571426,2.0714285714285765,57.59999996423721,-2.3999999642372103
